13:27:51.037 [main] INFO  Application - BPM Message Parser for Apache Druid starting...
13:27:51.883 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=18441|json_bytes=18577|deserialize_ns=1454130|deserialize_ms=1.45413|total_ns=1454397|total_ms=1.454397|throughput_mb_s=12.181273597153258
13:27:51.883 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_029.json|file_size_bytes=18577|read_ns=696581|read_ms=0.696581|parse_ns=1768740|parse_ms=1.76874|file_total_ns=2466029|file_total_ms=2.466029
13:27:51.885 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14320|json_bytes=14411|deserialize_ns=941389|deserialize_ms=0.941389|total_ns=941588|total_ms=0.941588|throughput_mb_s=14.595981016888988
13:27:51.885 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_030.json|file_size_bytes=14411|read_ns=615937|read_ms=0.615937|parse_ns=1139691|parse_ms=1.139691|file_total_ns=1756139|file_total_ms=1.756139
13:27:51.887 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=15629|json_bytes=15716|deserialize_ns=750900|deserialize_ms=0.7509|total_ns=751394|total_ms=0.751394|throughput_mb_s=19.94685285834146
13:27:51.887 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_031.json|file_size_bytes=15716|read_ns=730265|read_ms=0.730265|parse_ns=969353|parse_ms=0.969353|file_total_ns=1700145|file_total_ms=1.700145
13:27:51.889 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17585|json_bytes=17681|deserialize_ns=754441|deserialize_ms=0.754441|total_ns=754733|total_ms=0.754733|throughput_mb_s=22.34156395490711
13:27:51.889 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_032.json|file_size_bytes=17681|read_ns=621888|read_ms=0.621888|parse_ns=975071|parse_ms=0.975071|file_total_ns=1597482|file_total_ms=1.597482
13:27:51.890 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14832|json_bytes=14929|deserialize_ns=613143|deserialize_ms=0.613143|total_ns=613314|total_ms=0.613314|throughput_mb_s=23.21389022528249
13:27:51.890 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_033.json|file_size_bytes=14929|read_ns=508729|read_ms=0.508729|parse_ns=826270|parse_ms=0.82627|file_total_ns=1335573|file_total_ms=1.335573
13:27:51.892 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=13866|json_bytes=13957|deserialize_ns=603782|deserialize_ms=0.603782|total_ns=603986|total_ms=0.603986|throughput_mb_s=22.037650597997356
